"","snomed_concept_id","description","year","usage","prop_usage","snomed_code_description","name_lab"
"65","169876006","Birth head circumference (observable entity)","2023",93200,0.0281077625075019,"169876006 - Birth head circumference (observable entity)","169876006 - Birth head circumference (observable entity)"
"66","177141003","Elective cesarean section (procedure)","2011",40060,0.0230894037158609,"177141003 - Elective cesarean section (procedure)",NA
"67","177141003","Elective cesarean section (procedure)","2012",40930,0.0228414852266988,"177141003 - Elective cesarean section (procedure)",NA
"68","177141003","Elective cesarean section (procedure)","2013",42650,0.0217776484224608,"177141003 - Elective cesarean section (procedure)",NA
"69","177141003","Elective cesarean section (procedure)","2014",47800,0.0217517434386412,"177141003 - Elective cesarean section (procedure)",NA
"70","177141003","Elective cesarean section (procedure)","2015",52700,0.0226910168115892,"177141003 - Elective cesarean section (procedure)",NA
"71","177141003","Elective cesarean section (procedure)","2016",59300,0.0222490277775172,"177141003 - Elective cesarean section (procedure)",NA
"72","177141003","Elective cesarean section (procedure)","2017",61960,0.0214766403407978,"177141003 - Elective cesarean section (procedure)",NA
"73","177141003","Elective cesarean section (procedure)","2018",68250,0.0254389855715292,"177141003 - Elective cesarean section (procedure)",NA
"74","177141003","Elective cesarean section (procedure)","2019",68550,0.0264791430878041,"177141003 - Elective cesarean section (procedure)",NA
"75","177141003","Elective cesarean section (procedure)","2020",74760,0.0272088541600322,"177141003 - Elective cesarean section (procedure)",NA
"76","177141003","Elective cesarean section (procedure)","2021",83420,0.0282143642297871,"177141003 - Elective cesarean section (procedure)",NA
"77","177141003","Elective cesarean section (procedure)","2022",88590,0.0281402023083288,"177141003 - Elective cesarean section (procedure)",NA
"78","177141003","Elective cesarean section (procedure)","2023",92230,0.027815224635911,"177141003 - Elective cesarean section (procedure)","177141003 - Elective cesarean section (procedure)"
"79","177184002","Normal delivery procedure (procedure)","2011",231010,0.133147357773365,"177184002 - Normal delivery procedure (procedure)",NA
"80","177184002","Normal delivery procedure (procedure)","2012",216690,0.12092649483932,"177184002 - Normal delivery procedure (procedure)",NA
"81","177184002","Normal delivery procedure (procedure)","2013",215840,0.110210730023539,"177184002 - Normal delivery procedure (procedure)",NA
"82","177184002","Normal delivery procedure (procedure)","2014",225200,0.102478925154435,"177184002 - Normal delivery procedure (procedure)",NA
"83","177184002","Normal delivery procedure (procedure)","2015",229230,0.0986994645867286,"177184002 - Normal delivery procedure (procedure)",NA
"84","177184002","Normal delivery procedure (procedure)","2016",254340,0.0954269430848859,"177184002 - Normal delivery procedure (procedure)",NA
"85","177184002","Normal delivery procedure (procedure)","2017",245980,0.0852618462077057,"177184002 - Normal delivery procedure (procedure)",NA
"86","177184002","Normal delivery procedure (procedure)","2018",240180,0.0895228652684232,"177184002 - Normal delivery procedure (procedure)",NA
"87","177184002","Normal delivery procedure (procedure)","2019",216190,0.0835087665084227,"177184002 - Normal delivery procedure (procedure)",NA
"88","177184002","Normal delivery procedure (procedure)","2020",220590,0.080283589341379,"177184002 - Normal delivery procedure (procedure)",NA
"89","177184002","Normal delivery procedure (procedure)","2021",229180,0.0775134019921195,"177184002 - Normal delivery procedure (procedure)",NA
"90","177184002","Normal delivery procedure (procedure)","2022",225980,0.0717814981108042,"177184002 - Normal delivery procedure (procedure)",NA
"91","177184002","Normal delivery procedure (procedure)","2023",212130,0.0639753182480299,"177184002 - Normal delivery procedure (procedure)","177184002 - Normal delivery procedure (procedure)"
"92","274130007","Emergency cesarean section (procedure)","2011",53030,0.0305649295819296,"274130007 - Emergency cesarean section (procedure)",NA
"93","274130007","Emergency cesarean section (procedure)","2012",53520,0.0298674881342028,"274130007 - Emergency cesarean section (procedure)",NA
"94","274130007","Emergency cesarean section (procedure)","2013",58880,0.0300648989241382,"274130007 - Emergency cesarean section (procedure)",NA
"95","274130007","Emergency cesarean section (procedure)","2014",66070,0.0300656420291009,"274130007 - Emergency cesarean section (procedure)",NA
"96","274130007","Emergency cesarean section (procedure)","2015",69830,0.0300666736993031,"274130007 - Emergency cesarean section (procedure)",NA
"97","274130007","Emergency cesarean section (procedure)","2016",77580,0.029107581365595,"274130007 - Emergency cesarean section (procedure)",NA
"98","274130007","Emergency cesarean section (procedure)","2017",81170,0.0281352307369683,"274130007 - Emergency cesarean section (procedure)",NA
"99","274130007","Emergency cesarean section (procedure)","2018",86620,0.0322860795634558,"274130007 - Emergency cesarean section (procedure)",NA
"100","274130007","Emergency cesarean section (procedure)","2019",85740,0.033119208291004,"274130007 - Emergency cesarean section (procedure)",NA
"101","274130007","Emergency cesarean section (procedure)","2020",92020,0.0334906201151172,"274130007 - Emergency cesarean section (procedure)",NA
"102","274130007","Emergency cesarean section (procedure)","2021",101460,0.0343158642382426,"274130007 - Emergency cesarean section (procedure)",NA
"103","274130007","Emergency cesarean section (procedure)","2022",107690,0.0342072286554231,"274130007 - Emergency cesarean section (procedure)",NA
"104","274130007","Emergency cesarean section (procedure)","2023",113910,0.0343535968586861,"274130007 - Emergency cesarean section (procedure)","274130007 - Emergency cesarean section (procedure)"
"105","309469004","Spontaneous vertex delivery (finding)","2011",95890,0.055268170801645,"309469004 - Spontaneous vertex delivery (finding)",NA
"106","309469004","Spontaneous vertex delivery (finding)","2012",104910,0.0585463038146341,"309469004 - Spontaneous vertex delivery (finding)",NA
"107","309469004","Spontaneous vertex delivery (finding)","2013",115510,0.0589809183887093,"309469004 - Spontaneous vertex delivery (finding)",NA
"108","309469004","Spontaneous vertex delivery (finding)","2014",133730,0.0608548253148428,"309469004 - Spontaneous vertex delivery (finding)",NA
"109","309469004","Spontaneous vertex delivery (finding)","2015",144530,0.0622302212481782,"309469004 - Spontaneous vertex delivery (finding)",NA
"110","309469004","Spontaneous vertex delivery (finding)","2016",158450,0.0594495522992851,"309469004 - Spontaneous vertex delivery (finding)",NA
"111","309469004","Spontaneous vertex delivery (finding)","2017",161830,0.0560936847377552,"309469004 - Spontaneous vertex delivery (finding)",NA
"112","309469004","Spontaneous vertex delivery (finding)","2018",171020,0.063744693222607,"309469004 - Spontaneous vertex delivery (finding)",NA
"113","309469004","Spontaneous vertex delivery (finding)","2019",165870,0.0640714144999865,"309469004 - Spontaneous vertex delivery (finding)",NA
"114","309469004","Spontaneous vertex delivery (finding)","2020",162140,0.0590107492443501,"309469004 - Spontaneous vertex delivery (finding)",NA
"115","309469004","Spontaneous vertex delivery (finding)","2021",161760,0.0547105677033129,"309469004 - Spontaneous vertex delivery (finding)",NA
"116","309469004","Spontaneous vertex delivery (finding)","2022",158940,0.0504865532778619,"309469004 - Spontaneous vertex delivery (finding)",NA
"117","309469004","Spontaneous vertex delivery (finding)","2023",158300,0.0477409743019051,"309469004 - Spontaneous vertex delivery (finding)","309469004 - Spontaneous vertex delivery (finding)"
"118","395683001","Born by normal vaginal delivery (situation)","2011",52850,0.0304611828852533,"395683001 - Born by normal vaginal delivery (situation)",NA
"119","395683001","Born by normal vaginal delivery (situation)","2012",58420,0.0326019928400622,"395683001 - Born by normal vaginal delivery (situation)",NA
"120","395683001","Born by normal vaginal delivery (situation)","2013",67370,0.0344000040849047,"395683001 - Born by normal vaginal delivery (situation)",NA
"121","395683001","Born by normal vaginal delivery (situation)","2014",82050,0.03733745918704,"395683001 - Born by normal vaginal delivery (situation)",NA
"122","395683001","Born by normal vaginal delivery (situation)","2015",87480,0.0376662267680802,"395683001 - Born by normal vaginal delivery (situation)",NA
"123","395683001","Born by normal vaginal delivery (situation)","2016",102550,0.0384761854735985,"395683001 - Born by normal vaginal delivery (situation)",NA
"124","395683001","Born by normal vaginal delivery (situation)","2017",110170,0.0381872412257214,"395683001 - Born by normal vaginal delivery (situation)",NA
"125","395683001","Born by normal vaginal delivery (situation)","2018",116370,0.0433748681459173,"395683001 - Born by normal vaginal delivery (situation)",NA
"126","395683001","Born by normal vaginal delivery (situation)","2019",110560,0.0427065508357057,"395683001 - Born by normal vaginal delivery (situation)",NA
"127","395683001","Born by normal vaginal delivery (situation)","2020",119170,0.0433718452414531,"395683001 - Born by normal vaginal delivery (situation)",NA
"128","395683001","Born by normal vaginal delivery (situation)","2021",140150,0.0474016200767761,"395683001 - Born by normal vaginal delivery (situation)",NA
"129","395683001","Born by normal vaginal delivery (situation)","2022",157160,0.0499211445397557,"395683001 - Born by normal vaginal delivery (situation)",NA
"130","395683001","Born by normal vaginal delivery (situation)","2023",171080,0.0515952361564746,"395683001 - Born by normal vaginal delivery (situation)","395683001 - Born by normal vaginal delivery (situation)"
"131","412726003","Length of gestation at birth (observable entity)","2011",30160,0.0173833353986611,"412726003 - Length of gestation at birth (observable entity)",NA
"132","412726003","Length of gestation at birth (observable entity)","2012",32890,0.01835466526035,"412726003 - Length of gestation at birth (observable entity)",NA
"133","412726003","Length of gestation at birth (observable entity)","2013",36260,0.0185148307572903,"412726003 - Length of gestation at birth (observable entity)",NA
"134","412726003","Length of gestation at birth (observable entity)","2014",43010,0.0195720185208359,"412726003 - Length of gestation at birth (observable entity)",NA
"135","412726003","Length of gestation at birth (observable entity)","2015",44850,0.019311045616694,"412726003 - Length of gestation at birth (observable entity)",NA
"136","412726003","Length of gestation at birth (observable entity)","2016",48540,0.0182119360593708,"412726003 - Length of gestation at birth (observable entity)",NA
"137","412726003","Length of gestation at birth (observable entity)","2017",50730,0.017584085934291,"412726003 - Length of gestation at birth (observable entity)",NA
"138","412726003","Length of gestation at birth (observable entity)","2018",53630,0.0199896380395767,"412726003 - Length of gestation at birth (observable entity)",NA
"139","412726003","Length of gestation at birth (observable entity)","2019",56480,0.0218168052749698,"412726003 - Length of gestation at birth (observable entity)",NA
"140","412726003","Length of gestation at birth (observable entity)","2020",66210,0.0240970871312965,"412726003 - Length of gestation at birth (observable entity)",NA
"141","412726003","Length of gestation at birth (observable entity)","2021",101320,0.034268513351259,"412726003 - Length of gestation at birth (observable entity)",NA
"142","412726003","Length of gestation at birth (observable entity)","2022",112260,0.0356588679437069,"412726003 - Length of gestation at birth (observable entity)",NA
"143","412726003","Length of gestation at birth (observable entity)","2023",125640,0.0378911940068942,"412726003 - Length of gestation at birth (observable entity)","412726003 - Length of gestation at birth (observable entity)"
"144","47340003","Birth weight finding (finding)","2011",79530,0.0458387488148381,"47340003 - Birth weight finding (finding)",NA
"145","47340003","Birth weight finding (finding)","2012",95700,0.0534065510919882,"47340003 - Birth weight finding (finding)",NA
"146","47340003","Birth weight finding (finding)","2013",125690,0.064178959676884,"47340003 - Birth weight finding (finding)",NA
"147","47340003","Birth weight finding (finding)","2014",163030,0.0741880069623781,"47340003 - Birth weight finding (finding)",NA
"148","47340003","Birth weight finding (finding)","2015",192220,0.08276408446914,"47340003 - Birth weight finding (finding)",NA
"149","47340003","Birth weight finding (finding)","2016",247400,0.0928230939655609,"47340003 - Birth weight finding (finding)",NA
"150","47340003","Birth weight finding (finding)","2017",289410,0.100315598467242,"47340003 - Birth weight finding (finding)",NA
"151","47340003","Birth weight finding (finding)","2018",10450,0.00389505346846125,"47340003 - Birth weight finding (finding)",NA
"152","47340003","Birth weight finding (finding)","2019",11190,0.00432241591761529,"47340003 - Birth weight finding (finding)",NA
"153","47340003","Birth weight finding (finding)","2020",13740,0.00500066420758216,"47340003 - Birth weight finding (finding)",NA
"154","47340003","Birth weight finding (finding)","2021",13890,0.0046978844300137,"47340003 - Birth weight finding (finding)",NA
"155","47340003","Birth weight finding (finding)","2022",13950,0.00443115275088822,"47340003 - Birth weight finding (finding)",NA
"156","47340003","Birth weight finding (finding)","2023",15880,0.004789176701922,"47340003 - Birth weight finding (finding)","47340003 - Birth weight finding (finding)"
"157","48782003","Delivery normal (finding)","2011",163280,0.0941097812961997,"48782003 - Delivery normal (finding)",NA
"158","48782003","Delivery normal (finding)","2012",169350,0.0945078310076092,"48782003 - Delivery normal (finding)",NA
"159","48782003","Delivery normal (finding)","2013",184510,0.0942132218154338,"48782003 - Delivery normal (finding)",NA
"160","48782003","Delivery normal (finding)","2014",203770,0.0927270451985757,"48782003 - Delivery normal (finding)",NA
"161","48782003","Delivery normal (finding)","2015",188030,0.080959997933266,"48782003 - Delivery normal (finding)",NA
"162","48782003","Delivery normal (finding)","2016",203230,0.0762507574236902,"48782003 - Delivery normal (finding)",NA
"163","48782003","Delivery normal (finding)","2017",254640,0.0882635845122782,"48782003 - Delivery normal (finding)",NA
"164","48782003","Delivery normal (finding)","2018",251090,0.0935893756359746,"48782003 - Delivery normal (finding)",NA
"165","48782003","Delivery normal (finding)","2019",224030,0.0865371615749199,"48782003 - Delivery normal (finding)",NA
"166","48782003","Delivery normal (finding)","2020",223050,0.0811789047671907,"48782003 - Delivery normal (finding)",NA
"167","48782003","Delivery normal (finding)","2021",226170,0.0764953579219725,"48782003 - Delivery normal (finding)",NA
"168","48782003","Delivery normal (finding)","2022",224770,0.0713971472270354,"48782003 - Delivery normal (finding)",NA
"169","48782003","Delivery normal (finding)","2023",221640,0.0668433957313598,"48782003 - Delivery normal (finding)","48782003 - Delivery normal (finding)"
"170","57891003","Term infant (finding)","2011",30040,0.0173141709342102,"57891003 - Term infant (finding)",NA
"171","57891003","Term infant (finding)","2012",34910,0.0194819508737859,"57891003 - Term infant (finding)",NA
"172","57891003","Term infant (finding)","2013",43650,0.0222882615156018,"57891003 - Term infant (finding)",NA
"173","57891003","Term infant (finding)","2014",53960,0.0245548969863824,"57891003 - Term infant (finding)",NA
"174","57891003","Term infant (finding)","2015",60100,0.025877231695949,"57891003 - Term infant (finding)",NA
"175","57891003","Term infant (finding)","2016",66080,0.0247928457932266,"57891003 - Term infant (finding)",NA
"176","57891003","Term infant (finding)","2017",68370,0.0236984812798636,"57891003 - Term infant (finding)",NA
"177","57891003","Term infant (finding)","2018",71430,0.0266242745695873,"57891003 - Term infant (finding)",NA
"178","57891003","Term infant (finding)","2019",69120,0.0266993197699347,"57891003 - Term infant (finding)",NA
"179","57891003","Term infant (finding)","2020",72180,0.0262698648110102,"57891003 - Term infant (finding)",NA
"180","57891003","Term infant (finding)","2021",82330,0.0278457037525578,"57891003 - Term infant (finding)",NA
"181","57891003","Term infant (finding)","2022",104870,0.0333114687444908,"57891003 - Term infant (finding)",NA
"182","57891003","Term infant (finding)","2023",123080,0.0371191352942418,"57891003 - Term infant (finding)","57891003 - Term infant (finding)"
